source,dataset,source_key,source_role,geo_level,municipality,province,period_year,period_month,crime_group,crime_type,measure,value,source_file
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,4,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,8,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,9,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,9,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,10,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2020,10,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,1,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,1,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,2,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,2,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,2,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,2,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,6,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,6,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,7,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,7,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,9,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,10,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2021,10,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,1,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,1,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,7,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,7,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,11,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,11,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,11,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,11,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,12,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2022,12,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2023,2,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2023,2,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2023,12,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2023,12,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,3,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,3,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,4,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,4,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,6,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,6,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,6,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,6,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,11,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,11,homicidio,Homicidios dolosos SAT-HD,cantidad_hechos_dedup,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,11,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Homicidios dolosos,SAT Homicidios dolosos,sat_homicidios,homicide_auxiliary,municipio,Hurlingham,Buenos Aires,2024,11,homicidio,Homicidios dolosos SAT-HD,cantidad_victimas,1,data\raw\crime\SAT-HD-BU.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_arma_de_fuego,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_arma_otra,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_arma_sd,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_arma_sin_arma,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_lugar_dom_part,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_lugar_establec,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_lugar_sd,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_lugar_via_publ,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_origen_denuncia,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_origen_intervenc,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_origen_orden_jud,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,extorsion,Extorsiones,cantidad_hechos_origen_otro,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos,23,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_arma_de_fuego,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_arma_otra,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_arma_sd,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_arma_sin_arma,23,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_lugar_dom_part,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_lugar_establec,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_lugar_sd,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_lugar_via_publ,23,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_origen_denuncia,23,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_origen_intervenc,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
SAT Propiedad 2017-2024,SAT Propiedad 2017-2024,sat_propiedad,property_detail,municipio,Hurlingham,Buenos Aires,2017,1,hurto_vehiculo,Hurto de automotores,cantidad_hechos_origen_orden_jud,0,data\raw\crime\SAT-Propiedad-BU_2017-2024.csv
